Source,Target,Weight
Hymenoptera (East Leinster (Ireland)) (East Leinster (Ireland)),Saxifragales (East Leinster (Ireland)) (East Leinster (Ireland)),2
Hymenoptera (East Leinster (Ireland)) (East Leinster (Ireland)),Solanales (East Leinster (Ireland)) (East Leinster (Ireland)),5
Hymenoptera (Ecaussines) (Ecaussines),Asterales (Ecaussines) (Ecaussines),21
Hymenoptera (Ecaussines) (Ecaussines),Boraginales (Ecaussines) (Ecaussines),23
Hymenoptera (Ecaussines) (Ecaussines),Cornales (Ecaussines) (Ecaussines),7
Hymenoptera (Ecaussines) (Ecaussines),Dipsacales (Ecaussines) (Ecaussines),2
Hymenoptera (Ecaussines) (Ecaussines),Fabales (Ecaussines) (Ecaussines),22
Hymenoptera (Ecaussines) (Ecaussines),Rosales (Ecaussines) (Ecaussines),16
Hymenoptera (El_pinar) (El_pinar),Lamiales (El_pinar) (El_pinar),36
Hymenoptera (El_pinar) (El_pinar),Malvales (El_pinar) (El_pinar),34
Hymenoptera (El_pinar) (El_pinar),Solanales (El_pinar) (El_pinar),4
Hymenoptera (El_pozo) (El_pozo),Ericales (El_pozo) (El_pozo),33
Hymenoptera (El_pozo) (El_pozo),Lamiales (El_pozo) (El_pozo),155
Hymenoptera (El_pozo) (El_pozo),Malvales (El_pozo) (El_pozo),43
Hymenoptera (Endingen) (Endingen),Asterales (Endingen) (Endingen),328
Hymenoptera (Endingen) (Endingen),Brassicales (Endingen) (Endingen),100
Hymenoptera (Endingen) (Endingen),Caryophyllales (Endingen) (Endingen),17
Hymenoptera (Endingen) (Endingen),Dipsacales (Endingen) (Endingen),40
Hymenoptera (Endingen) (Endingen),Fabales (Endingen) (Endingen),132
Hymenoptera (Endingen) (Endingen),Lamiales (Endingen) (Endingen),40
Hymenoptera (Endingen) (Endingen),Ranunculales (Endingen) (Endingen),1
Hymenoptera (Endingen) (Endingen),Rosales (Endingen) (Endingen),1
Hymenoptera (Erlenbachova bouda) (Erlenbachova bouda),Asterales (Erlenbachova bouda) (Erlenbachova bouda),4
Hymenoptera (Erlenbachova bouda) (Erlenbachova bouda),Caryophyllales (Erlenbachova bouda) (Erlenbachova bouda),3
Hymenoptera (EsCabanells) (EsCabanells),Asparagales (EsCabanells) (EsCabanells),99
Hymenoptera (EsCabanells) (EsCabanells),Asterales (EsCabanells) (EsCabanells),7
Hymenoptera (EsCabanells) (EsCabanells),Fabales (EsCabanells) (EsCabanells),16
Hymenoptera (EsCabanells) (EsCabanells),Geraniales (EsCabanells) (EsCabanells),1
Hymenoptera (EsCabanells) (EsCabanells),Lamiales (EsCabanells) (EsCabanells),1
Hymenoptera (EsCabanells) (EsCabanells),Malvales (EsCabanells) (EsCabanells),92
Hymenoptera (EsCabanells) (EsCabanells),Sapindales (EsCabanells) (EsCabanells),1
Hymenoptera (EsCapdella) (EsCapdella),Apiales (EsCapdella) (EsCapdella),15
Hymenoptera (EsCapdella) (EsCapdella),Asparagales (EsCapdella) (EsCapdella),10
Hymenoptera (EsCapdella) (EsCapdella),Asterales (EsCapdella) (EsCapdella),44
Hymenoptera (EsCapdella) (EsCapdella),Brassicales (EsCapdella) (EsCapdella),2
Hymenoptera (EsCapdella) (EsCapdella),Dipsacales (EsCapdella) (EsCapdella),6
Hymenoptera (EsCapdella) (EsCapdella),Fabales (EsCapdella) (EsCapdella),28
Hymenoptera (EsCapdella) (EsCapdella),Lamiales (EsCapdella) (EsCapdella),14
Hymenoptera (EsCapdella) (EsCapdella),Malpighiales (EsCapdella) (EsCapdella),2
Hymenoptera (EsCapdella) (EsCapdella),Malvales (EsCapdella) (EsCapdella),41
Hymenoptera (Esparragal) (Esparragal),Caryophyllales (Esparragal) (Esparragal),9
Hymenoptera (Esparragal) (Esparragal),Dipsacales (Esparragal) (Esparragal),1
Hymenoptera (Esparragal) (Esparragal),Lamiales (Esparragal) (Esparragal),39
Hymenoptera (Esparragal) (Esparragal),Malvales (Esparragal) (Esparragal),17
Hymenoptera (Esporles) (Esporles),Asparagales (Esporles) (Esporles),103
Hymenoptera (Esporles) (Esporles),Asterales (Esporles) (Esporles),10
Hymenoptera (Esporles) (Esporles),Fabales (Esporles) (Esporles),1
Hymenoptera (Esporles) (Esporles),Gentianales (Esporles) (Esporles),1
Hymenoptera (Esporles) (Esporles),Lamiales (Esporles) (Esporles),54
Hymenoptera (Esporles) (Esporles),Malvales (Esporles) (Esporles),5
Hymenoptera (Fajtův kopec) (Fajtův kopec),Asterales (Fajtův kopec) (Fajtův kopec),1
Hymenoptera (Fajtův kopec) (Fajtův kopec),Fabales (Fajtův kopec) (Fajtův kopec),3
Hymenoptera (Falcade) (Falcade),Apiales (Falcade) (Falcade),9
Hymenoptera (Falcade) (Falcade),Asterales (Falcade) (Falcade),26
Hymenoptera (Falcade) (Falcade),Fabales (Falcade) (Falcade),17
Hymenoptera (Falcade) (Falcade),Geraniales (Falcade) (Falcade),7
Hymenoptera (Falcade) (Falcade),Myrtales (Falcade) (Falcade),29
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Apiales (Farms in south-east Ireland) (Farms in south-east Ireland),13
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Asparagales (Farms in south-east Ireland) (Farms in south-east Ireland),2
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Asterales (Farms in south-east Ireland) (Farms in south-east Ireland),614
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Brassicales (Farms in south-east Ireland) (Farms in south-east Ireland),98
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Caryophyllales (Farms in south-east Ireland) (Farms in south-east Ireland),1
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Dipsacales (Farms in south-east Ireland) (Farms in south-east Ireland),7
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Ericales (Farms in south-east Ireland) (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Fabales (Farms in south-east Ireland) (Farms in south-east Ireland),301
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Gentianales (Farms in south-east Ireland) (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Geraniales (Farms in south-east Ireland) (Farms in south-east Ireland),2
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Lamiales (Farms in south-east Ireland) (Farms in south-east Ireland),116
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Malpighiales (Farms in south-east Ireland) (Farms in south-east Ireland),3
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Myrtales (Farms in south-east Ireland) (Farms in south-east Ireland),18
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Ranunculales (Farms in south-east Ireland) (Farms in south-east Ireland),14
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Rosales (Farms in south-east Ireland) (Farms in south-east Ireland),161
Hymenoptera (Farms in south-east Ireland) (Farms in south-east Ireland),Solanales (Farms in south-east Ireland) (Farms in south-east Ireland),7
Hymenoptera (Folegandros) (Folegandros),Apiales (Folegandros) (Folegandros),3
Hymenoptera (Folegandros) (Folegandros),Asparagales (Folegandros) (Folegandros),174
Hymenoptera (Folegandros) (Folegandros),Asterales (Folegandros) (Folegandros),95
Hymenoptera (Folegandros) (Folegandros),Boraginales (Folegandros) (Folegandros),1
Hymenoptera (Folegandros) (Folegandros),Brassicales (Folegandros) (Folegandros),3
Hymenoptera (Folegandros) (Folegandros),Fabales (Folegandros) (Folegandros),47
Hymenoptera (Folegandros) (Folegandros),Lamiales (Folegandros) (Folegandros),518
Hymenoptera (Folegandros) (Folegandros),Malpighiales (Folegandros) (Folegandros),5
Hymenoptera (Folegandros) (Folegandros),Oxalidales (Folegandros) (Folegandros),5
Hymenoptera (Folegandros) (Folegandros),Ranunculales (Folegandros) (Folegandros),4
Hymenoptera (Folegandros) (Folegandros),Solanales (Folegandros) (Folegandros),3
Hymenoptera (Fontaniva) (Fontaniva),Asparagales (Fontaniva) (Fontaniva),6
Hymenoptera (Fontaniva) (Fontaniva),Asterales (Fontaniva) (Fontaniva),4
Hymenoptera (Fontaniva) (Fontaniva),Caryophyllales (Fontaniva) (Fontaniva),1
Hymenoptera (Fontaniva) (Fontaniva),Dipsacales (Fontaniva) (Fontaniva),15
Hymenoptera (Fontaniva) (Fontaniva),Ericales (Fontaniva) (Fontaniva),7
Hymenoptera (Fontaniva) (Fontaniva),Fabales (Fontaniva) (Fontaniva),67
Hymenoptera (Fontaniva) (Fontaniva),Lamiales (Fontaniva) (Fontaniva),13
Hymenoptera (Fontaniva) (Fontaniva),Malpighiales (Fontaniva) (Fontaniva),1
Hymenoptera (Fontaniva) (Fontaniva),Solanales (Fontaniva) (Fontaniva),1
Hymenoptera (Fonzaso) (Fonzaso),Apiales (Fonzaso) (Fonzaso),23
Hymenoptera (Fonzaso) (Fonzaso),Asterales (Fonzaso) (Fonzaso),206
Hymenoptera (Fonzaso) (Fonzaso),Boraginales (Fonzaso) (Fonzaso),60
Hymenoptera (Fonzaso) (Fonzaso),Brassicales (Fonzaso) (Fonzaso),60
Hymenoptera (Fonzaso) (Fonzaso),Caryophyllales (Fonzaso) (Fonzaso),39
Hymenoptera (Fonzaso) (Fonzaso),Ericales (Fonzaso) (Fonzaso),2
Hymenoptera (Fonzaso) (Fonzaso),Fabales (Fonzaso) (Fonzaso),56
Hymenoptera (Fonzaso) (Fonzaso),Geraniales (Fonzaso) (Fonzaso),1
Hymenoptera (Fonzaso) (Fonzaso),Lamiales (Fonzaso) (Fonzaso),331
Hymenoptera (Fonzaso) (Fonzaso),Malpighiales (Fonzaso) (Fonzaso),5
Hymenoptera (Fonzaso) (Fonzaso),Myrtales (Fonzaso) (Fonzaso),20
Hymenoptera (Fonzaso) (Fonzaso),Ranunculales (Fonzaso) (Fonzaso),10
Hymenoptera (Fonzaso) (Fonzaso),Rosales (Fonzaso) (Fonzaso),5
Hymenoptera (Frick) (Frick),Apiales (Frick) (Frick),2
Hymenoptera (Frick) (Frick),Asparagales (Frick) (Frick),4
Hymenoptera (Frick) (Frick),Asterales (Frick) (Frick),42
Hymenoptera (Frick) (Frick),Boraginales (Frick) (Frick),1
Hymenoptera (Frick) (Frick),Brassicales (Frick) (Frick),6
Hymenoptera (Frick) (Frick),Caryophyllales (Frick) (Frick),1
Hymenoptera (Frick) (Frick),Dipsacales (Frick) (Frick),5
Hymenoptera (Frick) (Frick),Fabales (Frick) (Frick),76
Hymenoptera (Frick) (Frick),Geraniales (Frick) (Frick),1
Hymenoptera (Frick) (Frick),Lamiales (Frick) (Frick),133
Hymenoptera (Frick) (Frick),Malvales (Frick) (Frick),14
Hymenoptera (Frick) (Frick),Oxalidales (Frick) (Frick),6
Hymenoptera (Frick) (Frick),Ranunculales (Frick) (Frick),24
Hymenoptera (Frick) (Frick),Rosales (Frick) (Frick),33
Hymenoptera (Frick) (Frick),Saxifragales (Frick) (Frick),1
Hymenoptera (Frick) (Frick),Solanales (Frick) (Frick),5
Hymenoptera (Frick) (Frick),Vitales (Frick) (Frick),8
Hymenoptera (Friedeburg) (Friedeburg),Apiales (Friedeburg) (Friedeburg),1
Hymenoptera (Friedeburg) (Friedeburg),Asterales (Friedeburg) (Friedeburg),87
Hymenoptera (Friedeburg) (Friedeburg),Boraginales (Friedeburg) (Friedeburg),6
Hymenoptera (Friedeburg) (Friedeburg),Brassicales (Friedeburg) (Friedeburg),52
Hymenoptera (Friedeburg) (Friedeburg),Caryophyllales (Friedeburg) (Friedeburg),3
Hymenoptera (Friedeburg) (Friedeburg),Gentianales (Friedeburg) (Friedeburg),14
Hymenoptera (Friedeburg) (Friedeburg),Geraniales (Friedeburg) (Friedeburg),2
Hymenoptera (Friedeburg) (Friedeburg),Lamiales (Friedeburg) (Friedeburg),22
Hymenoptera (Friedeburg) (Friedeburg),Malpighiales (Friedeburg) (Friedeburg),5
Hymenoptera (Friedeburg) (Friedeburg),Malvales (Friedeburg) (Friedeburg),1
Hymenoptera (Friedeburg) (Friedeburg),Ranunculales (Friedeburg) (Friedeburg),5
Hymenoptera (Friedeburg) (Friedeburg),Rosales (Friedeburg) (Friedeburg),11
Hymenoptera (Friedeburg) (Friedeburg),Solanales (Friedeburg) (Friedeburg),4
Hymenoptera (Friesen) (Friesen),Asterales (Friesen) (Friesen),19
Hymenoptera (Friesen) (Friesen),Brassicales (Friesen) (Friesen),1
Hymenoptera (Friesen) (Friesen),Dipsacales (Friesen) (Friesen),3
Hymenoptera (Friesen) (Friesen),Fabales (Friesen) (Friesen),3
Hymenoptera (Friesen) (Friesen),Lamiales (Friesen) (Friesen),14
Hymenoptera (Friesen) (Friesen),Ranunculales (Friesen) (Friesen),7
Hymenoptera (Friesen) (Friesen),Saxifragales (Friesen) (Friesen),1
Hymenoptera (Friesen) (Friesen),Solanales (Friesen) (Friesen),1
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Apiales (Ghe_ari Village) (Ghe_ari Village),14
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Asterales (Ghe_ari Village) (Ghe_ari Village),194
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Caryophyllales (Ghe_ari Village) (Ghe_ari Village),5
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Dipsacales (Ghe_ari Village) (Ghe_ari Village),77
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Fabales (Ghe_ari Village) (Ghe_ari Village),82
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Gentianales (Ghe_ari Village) (Ghe_ari Village),9
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Lamiales (Ghe_ari Village) (Ghe_ari Village),43
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Malpighiales (Ghe_ari Village) (Ghe_ari Village),23
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Malvales (Ghe_ari Village) (Ghe_ari Village),4
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Ranunculales (Ghe_ari Village) (Ghe_ari Village),11
Hymenoptera (Ghe_ari Village) (Ghe_ari Village),Rosales (Ghe_ari Village) (Ghe_ari Village),9
Hymenoptera (Ghetari) (Ghetari),Apiales (Ghetari) (Ghetari),1
Hymenoptera (Ghetari) (Ghetari),Asterales (Ghetari) (Ghetari),128
Hymenoptera (Ghetari) (Ghetari),Dipsacales (Ghetari) (Ghetari),8
Hymenoptera (Ghetari) (Ghetari),Fabales (Ghetari) (Ghetari),7
Hymenoptera (Ghetari) (Ghetari),Lamiales (Ghetari) (Ghetari),27
Hymenoptera (Ghetari) (Ghetari),Malpighiales (Ghetari) (Ghetari),5
Hymenoptera (Ghetari) (Ghetari),Malvales (Ghetari) (Ghetari),2
Hymenoptera (Gimritz) (Gimritz),Apiales (Gimritz) (Gimritz),4
Hymenoptera (Gimritz) (Gimritz),Asterales (Gimritz) (Gimritz),96
Hymenoptera (Gimritz) (Gimritz),Boraginales (Gimritz) (Gimritz),26
Hymenoptera (Gimritz) (Gimritz),Brassicales (Gimritz) (Gimritz),39
Hymenoptera (Gimritz) (Gimritz),Fabales (Gimritz) (Gimritz),1
Hymenoptera (Gimritz) (Gimritz),Gentianales (Gimritz) (Gimritz),1
Hymenoptera (Gimritz) (Gimritz),Lamiales (Gimritz) (Gimritz),20
Hymenoptera (Gimritz) (Gimritz),Malpighiales (Gimritz) (Gimritz),1
Hymenoptera (Gimritz) (Gimritz),Malvales (Gimritz) (Gimritz),7
Hymenoptera (Gimritz) (Gimritz),Ranunculales (Gimritz) (Gimritz),4
Hymenoptera (Gimritz) (Gimritz),Rosales (Gimritz) (Gimritz),8
Hymenoptera (Gimritz) (Gimritz),Solanales (Gimritz) (Gimritz),4
Hymenoptera (Giverny) (Giverny),Apiales (Giverny) (Giverny),14
Hymenoptera (Giverny) (Giverny),Asparagales (Giverny) (Giverny),9
Hymenoptera (Giverny) (Giverny),Asterales (Giverny) (Giverny),170
Hymenoptera (Giverny) (Giverny),Boraginales (Giverny) (Giverny),2
Hymenoptera (Giverny) (Giverny),Brassicales (Giverny) (Giverny),28
Hymenoptera (Giverny) (Giverny),Dipsacales (Giverny) (Giverny),64
Hymenoptera (Giverny) (Giverny),Fabales (Giverny) (Giverny),92
Hymenoptera (Giverny) (Giverny),Lamiales (Giverny) (Giverny),159
Hymenoptera (Giverny) (Giverny),Malpighiales (Giverny) (Giverny),29
Hymenoptera (Giverny) (Giverny),Malvales (Giverny) (Giverny),64
Hymenoptera (Giverny) (Giverny),Pinales (Giverny) (Giverny),18
Hymenoptera (Goettingen) (Goettingen),Apiales (Goettingen) (Goettingen),76
Hymenoptera (Goettingen) (Goettingen),Asparagales (Goettingen) (Goettingen),4
Hymenoptera (Goettingen) (Goettingen),Asterales (Goettingen) (Goettingen),943
Hymenoptera (Goettingen) (Goettingen),Boraginales (Goettingen) (Goettingen),5
Hymenoptera (Goettingen) (Goettingen),Cornales (Goettingen) (Goettingen),10
Hymenoptera (Goettingen) (Goettingen),Dipsacales (Goettingen) (Goettingen),312
Hymenoptera (Goettingen) (Goettingen),Ericales (Goettingen) (Goettingen),7
Hymenoptera (Goettingen) (Goettingen),Fabales (Goettingen) (Goettingen),528
Hymenoptera (Goettingen) (Goettingen),Gentianales (Goettingen) (Goettingen),10
Hymenoptera (Goettingen) (Goettingen),Lamiales (Goettingen) (Goettingen),430
Hymenoptera (Goettingen) (Goettingen),Malpighiales (Goettingen) (Goettingen),15
Hymenoptera (Goettingen) (Goettingen),Malvales (Goettingen) (Goettingen),20
Hymenoptera (Goettingen) (Goettingen),Ranunculales (Goettingen) (Goettingen),38
Hymenoptera (Goettingen) (Goettingen),Rosales (Goettingen) (Goettingen),79
Hymenoptera (Goettingen) (Goettingen),Saxifragales (Goettingen) (Goettingen),31
Hymenoptera (Goettingen) (Goettingen),Solanales (Goettingen) (Goettingen),1
Hymenoptera (Greifenhagen) (Greifenhagen),Apiales (Greifenhagen) (Greifenhagen),5
Hymenoptera (Greifenhagen) (Greifenhagen),Asterales (Greifenhagen) (Greifenhagen),65
Hymenoptera (Greifenhagen) (Greifenhagen),Boraginales (Greifenhagen) (Greifenhagen),81
Hymenoptera (Greifenhagen) (Greifenhagen),Brassicales (Greifenhagen) (Greifenhagen),1
Hymenoptera (Greifenhagen) (Greifenhagen),Dipsacales (Greifenhagen) (Greifenhagen),9
Hymenoptera (Greifenhagen) (Greifenhagen),Fabales (Greifenhagen) (Greifenhagen),46
Hymenoptera (Greifenhagen) (Greifenhagen),Gentianales (Greifenhagen) (Greifenhagen),2
Hymenoptera (Greifenhagen) (Greifenhagen),Lamiales (Greifenhagen) (Greifenhagen),3
Hymenoptera (Greifenhagen) (Greifenhagen),Malpighiales (Greifenhagen) (Greifenhagen),2
Hymenoptera (Greifenhagen) (Greifenhagen),Malvales (Greifenhagen) (Greifenhagen),2
Hymenoptera (Greifenhagen) (Greifenhagen),Ranunculales (Greifenhagen) (Greifenhagen),4
Hymenoptera (Greifenhagen) (Greifenhagen),Rosales (Greifenhagen) (Greifenhagen),3
Hymenoptera (Grigno) (Grigno),Apiales (Grigno) (Grigno),5
Hymenoptera (Grigno) (Grigno),Asterales (Grigno) (Grigno),52
Hymenoptera (Grigno) (Grigno),Boraginales (Grigno) (Grigno),17
Hymenoptera (Grigno) (Grigno),Caryophyllales (Grigno) (Grigno),11
Hymenoptera (Grigno) (Grigno),Ericales (Grigno) (Grigno),507
Hymenoptera (Grigno) (Grigno),Fabales (Grigno) (Grigno),61
Hymenoptera (Grigno) (Grigno),Geraniales (Grigno) (Grigno),6
Hymenoptera (Grigno) (Grigno),Lamiales (Grigno) (Grigno),67
Hymenoptera (Grigno) (Grigno),Malpighiales (Grigno) (Grigno),2
Hymenoptera (Grigno) (Grigno),Myrtales (Grigno) (Grigno),4
Hymenoptera (Grigno) (Grigno),Ranunculales (Grigno) (Grigno),1
Hymenoptera (Grigno) (Grigno),Rosales (Grigno) (Grigno),23
Hymenoptera (Grigno) (Grigno),Solanales (Grigno) (Grigno),3
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Apiales (Grouches Luchuel) (Grouches Luchuel),13
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Asterales (Grouches Luchuel) (Grouches Luchuel),236
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Brassicales (Grouches Luchuel) (Grouches Luchuel),10
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Dipsacales (Grouches Luchuel) (Grouches Luchuel),92
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Ericales (Grouches Luchuel) (Grouches Luchuel),17
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Fabales (Grouches Luchuel) (Grouches Luchuel),163
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Gentianales (Grouches Luchuel) (Grouches Luchuel),21
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Lamiales (Grouches Luchuel) (Grouches Luchuel),88
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Malpighiales (Grouches Luchuel) (Grouches Luchuel),2
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Pinales (Grouches Luchuel) (Grouches Luchuel),2
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Poales (Grouches Luchuel) (Grouches Luchuel),2
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Ranunculales (Grouches Luchuel) (Grouches Luchuel),26
Hymenoptera (Grouches Luchuel) (Grouches Luchuel),Rosales (Grouches Luchuel) (Grouches Luchuel),9
Hymenoptera (Großenohe) (Großenohe),Asterales (Großenohe) (Großenohe),13
Hymenoptera (Großenohe) (Großenohe),Brassicales (Großenohe) (Großenohe),1
Hymenoptera (Großenohe) (Großenohe),Fabales (Großenohe) (Großenohe),5
Hymenoptera (Großenohe) (Großenohe),Lamiales (Großenohe) (Großenohe),7
Hymenoptera (Großenohe) (Großenohe),Malvales (Großenohe) (Großenohe),1
Hymenoptera (Halle) (Halle),Apiales (Halle) (Halle),10
Hymenoptera (Halle) (Halle),Asparagales (Halle) (Halle),3
Hymenoptera (Halle) (Halle),Asterales (Halle) (Halle),88
Hymenoptera (Halle) (Halle),Boraginales (Halle) (Halle),15
Hymenoptera (Halle) (Halle),Brassicales (Halle) (Halle),8
Hymenoptera (Halle) (Halle),Caryophyllales (Halle) (Halle),2
Hymenoptera (Halle) (Halle),Dipsacales (Halle) (Halle),4
Hymenoptera (Halle) (Halle),Fabales (Halle) (Halle),52
Hymenoptera (Halle) (Halle),Geraniales (Halle) (Halle),3
Hymenoptera (Halle) (Halle),Lamiales (Halle) (Halle),33
Hymenoptera (Halle) (Halle),Malvales (Halle) (Halle),3
Hymenoptera (Halle) (Halle),Ranunculales (Halle) (Halle),8
Hymenoptera (Halle) (Halle),Rosales (Halle) (Halle),7
Hymenoptera (Hanila) (Hanila),Asterales (Hanila) (Hanila),19
Hymenoptera (Hanila) (Hanila),Dipsacales (Hanila) (Hanila),10
Hymenoptera (Hanila) (Hanila),Fabales (Hanila) (Hanila),62
Hymenoptera (Hanila) (Hanila),Lamiales (Hanila) (Hanila),1
Hymenoptera (Harmignies) (Harmignies),Apiales (Harmignies) (Harmignies),12
Hymenoptera (Harmignies) (Harmignies),Asterales (Harmignies) (Harmignies),98
Hymenoptera (Harmignies) (Harmignies),Boraginales (Harmignies) (Harmignies),18
Hymenoptera (Harmignies) (Harmignies),Brassicales (Harmignies) (Harmignies),12
Hymenoptera (Harmignies) (Harmignies),Cucurbitales (Harmignies) (Harmignies),16
Hymenoptera (Harmignies) (Harmignies),Dipsacales (Harmignies) (Harmignies),4
Hymenoptera (Harmignies) (Harmignies),Fabales (Harmignies) (Harmignies),54
Hymenoptera (Harmignies) (Harmignies),Lamiales (Harmignies) (Harmignies),38
Hymenoptera (Harmignies) (Harmignies),Malpighiales (Harmignies) (Harmignies),12
Hymenoptera (Harmignies) (Harmignies),Ranunculales (Harmignies) (Harmignies),1
Hymenoptera (Harmignies) (Harmignies),Rosales (Harmignies) (Harmignies),7
Hymenoptera (Harzgerode) (Harzgerode),Apiales (Harzgerode) (Harzgerode),14
Hymenoptera (Harzgerode) (Harzgerode),Asterales (Harzgerode) (Harzgerode),60
Hymenoptera (Harzgerode) (Harzgerode),Caryophyllales (Harzgerode) (Harzgerode),1
Hymenoptera (Harzgerode) (Harzgerode),Dipsacales (Harzgerode) (Harzgerode),6
Hymenoptera (Harzgerode) (Harzgerode),Fabales (Harzgerode) (Harzgerode),79
Hymenoptera (Harzgerode) (Harzgerode),Gentianales (Harzgerode) (Harzgerode),1
Hymenoptera (Harzgerode) (Harzgerode),Lamiales (Harzgerode) (Harzgerode),19
Hymenoptera (Harzgerode) (Harzgerode),Malpighiales (Harzgerode) (Harzgerode),6
Hymenoptera (Harzgerode) (Harzgerode),Myrtales (Harzgerode) (Harzgerode),82
Hymenoptera (Harzgerode) (Harzgerode),Ranunculales (Harzgerode) (Harzgerode),8
Hymenoptera (Harzgerode) (Harzgerode),Rosales (Harzgerode) (Harzgerode),6
Hymenoptera (Harzgerode) (Harzgerode),Saxifragales (Harzgerode) (Harzgerode),1
Hymenoptera (Haselbrunn) (Haselbrunn),Asparagales (Haselbrunn) (Haselbrunn),2
Hymenoptera (Haselbrunn) (Haselbrunn),Asterales (Haselbrunn) (Haselbrunn),11
Hymenoptera (Haselbrunn) (Haselbrunn),Boraginales (Haselbrunn) (Haselbrunn),1
Hymenoptera (Haselbrunn) (Haselbrunn),Fabales (Haselbrunn) (Haselbrunn),3
Hymenoptera (Haselbrunn) (Haselbrunn),Lamiales (Haselbrunn) (Haselbrunn),10
Hymenoptera (Haselbrunn) (Haselbrunn),Ranunculales (Haselbrunn) (Haselbrunn),1
Hymenoptera (Haselbrunn) (Haselbrunn),Saxifragales (Haselbrunn) (Haselbrunn),2
Hymenoptera (Havranické vřesoviště) (Havranické vřesoviště),Fabales (Havranické vřesoviště) (Havranické vřesoviště),1
Hymenoptera (Havranické vřesoviště) (Havranické vřesoviště),Lamiales (Havranické vřesoviště) (Havranické vřesoviště),3
Hymenoptera (Havranické vřesoviště) (Havranické vřesoviště),Malpighiales (Havranické vřesoviště) (Havranické vřesoviště),11
Hymenoptera (Havranické vřesoviště) (Havranické vřesoviště),Saxifragales (Havranické vřesoviště) (Havranické vřesoviště),11
Hymenoptera (Havré) (Havré),Apiales (Havré) (Havré),12
Hymenoptera (Havré) (Havré),Asterales (Havré) (Havré),61
Hymenoptera (Havré) (Havré),Boraginales (Havré) (Havré),19
Hymenoptera (Havré) (Havré),Caryophyllales (Havré) (Havré),1
Hymenoptera (Havré) (Havré),Dipsacales (Havré) (Havré),1
Hymenoptera (Havré) (Havré),Fabales (Havré) (Havré),19
Hymenoptera (Havré) (Havré),Geraniales (Havré) (Havré),1
Hymenoptera (Havré) (Havré),Lamiales (Havré) (Havré),16
Hymenoptera (Havré) (Havré),Myrtales (Havré) (Havré),15
Hymenoptera (Havré) (Havré),Rosales (Havré) (Havré),3
Hymenoptera (Hensies) (Hensies),Asterales (Hensies) (Hensies),15
Hymenoptera (Hensies) (Hensies),Boraginales (Hensies) (Hensies),2
Hymenoptera (Hensies) (Hensies),Cornales (Hensies) (Hensies),1
Hymenoptera (Hensies) (Hensies),Lamiales (Hensies) (Hensies),1
Hymenoptera (Hensies) (Hensies),Malpighiales (Hensies) (Hensies),13
Hymenoptera (Hensies) (Hensies),Rosales (Hensies) (Hensies),4
Hymenoptera (Hermanovice) (Hermanovice),Apiales (Hermanovice) (Hermanovice),1
Hymenoptera (Hermanovice) (Hermanovice),Asterales (Hermanovice) (Hermanovice),1
Hymenoptera (Hermanovice) (Hermanovice),Dipsacales (Hermanovice) (Hermanovice),7
